povrate60,mort_related_post,mort_injury_post,mort_related_pre
-37.705654,0,85.348503,0
-24.778849,0,0,0
-40.518742,0,38.066235,24.509804
-39.693375,0,0,0
-43.311699,0,37.835793,50.505051
-40.757832,0,70.052536,0
-34.151909,0,21.668472,0
-43.725761,0,17.156778,0
-39.170387,2.1737714,15.216399,0
-40.206928,0,16.294607,11.111111
-36.425106,1.3302295,20.618557,4.7463098
-37.16172,0,7.5605793,4.4444447
-38.299622,3.2716625,36.806202,12.7421
-41.832016,1.1396877,12.916461,3.1824837
-41.783001,1.7554947,33.354401,2.7787039
-43.522038,1.4357501,17.229002,8.3584089
-40.234371,.8629294,13.231585,3.0859435
-21.489489,0,0,0
-33.897411,0,22.766079,2.3530519
-22.66654,0,16.398819,10.636035
-30.720861,0,23.191633,0
-20.557493,0,0,0
-27.234875,2.2299776,23.414764,15.592978
-35.390373,4.5811667,4.5811667,12.687779
-24.039583,0,7.7444339,0
-6.3332419,0,44.672771,0
-14.681119,114.15525,0,0
-27.682182,0,29.542097,0
-43.201653,1.777367,14.218936,2.3378687
-22.517122,0,11.49954,0
-20.341314,0,28.264557,27.166531
-10.612935,4.435442,26.612654,19.670656
21.031687,0,43.84042,0
-38.293633,0,6.6535077,3.3992794
-24.180468,10.166735,40.666939,11.590172
1.8209367,0,18.77758,14.310246
-31.474871,0,47.717514,10.19368
12.165034,3.029844,27.268595,8.2304525
-29.480152,1.180317,37.770145,10.946189
.50440073,0,9.3440475,12.300123
-26.846434,1.5164611,21.230457,6.0838351
-18.256662,0,35.790981,0
-10.453881,0,24.818001,0
13.578815,0,60.618305,0
-11.230176,0,60.359138,21.367521
-26.263765,0,0,0
-28.247002,1.7324717,15.592245,3.1571636
-34.795837,2.2721076,13.632646,3.7801466
-42.558979,3.4202888,19.59733,1.6800306
-40.237396,5.1618233,15.48547,3.99968
-41.034618,1.439719,12.957471,2.1817865
-43.44371,.82075524,19.698126,5.73842
-43.474724,0,19.199385,1.6101503
-40.300671,0,28.674784,18.242849
-35.739052,1.4658887,20.522442,6.6943364
-41.172226,6.3536439,12.707288,11.617101
-42.230003,4.9923868,29.954319,0
-35.970898,2.6202018,10.480807,31.036623
-33.399551,0,33.423576,0
-28.695658,2.4850278,27.335304,0
-41.146175,2.0796075,12.477644,10.412328
-39.8242,0,29.02664,0
-36.066185,0,51.626225,0
-42.844009,1.7315418,15.583876,12.639668
-38.924328,3.6261227,20.548029,1.8300941
-42.01437,2.5160902,17.561283,.077345259
-32.650734,4.1792045,33.433636,18.109381
-42.126026,2.0590961,12.354576,37.835793
-40.112019,3.4268286,10.280486,51.011734
-40.83173,2.3452158,14.071295,576.4411
-35.148766,3.2082002,18.848175,1.0846559
-43.584408,2.5740688,11.154298,.98742026
-41.834686,0,11.400233,9.5565748
-40.711945,1.8852273,23.565342,5.3723006
-36.261749,2.352277,11.761385,10.212419
-43.53949,1.5631106,23.446659,2.4323797
-36.416092,0,18.916014,0
-41.985649,.69869483,12.576507,5.3815522
-32.418385,4.1431885,12.429565,180.99547
-39.008102,0,61.904171,21.340162
-42.902382,3.5331943,14.132777,37.489288
-39.472469,1.1281843,16.922764,32.060532
-38.895424,2.0599868,28.839815,16.335865
-42.029293,0,16.506758,7.6628351
-43.438641,0,7.0738869,11.784809
-43.401028,3.1623054,22.926714,10.425976
-37.542919,2.0384867,6.1154599,0
-37.010067,0,19.592861,3.3656435
-42.192123,1.2302544,19.684071,31.382772
-41.82349,0,21.879444,4.6104198
-35.810284,5.3847399,5.3847399,0
-35.803425,1.2520816,17.529142,1.8018018
-24.301893,0,13.610998,0
-9.8616648,13.636984,27.273968,44.622936
.11712887,0,51.686264,20.865936
-3.5986075,0,17.097914,7.8653455
-1.9548545,0,8.4317036,52.617733
2.2103105,0,31.306921,0
5.6798272,0,25.536261,10.459157
3.3925767,7.2851782,36.425892,17.307026
.34712461,0,24.614628,27.001486
-27.733976,1.6285319,17.099585,8.0211763
-27.739908,0,14.984516,12.924907
-32.187618,4.2991643,10.031384,4.7892718
-23.599649,1.6765302,15.088772,2.9451611
-3.8859534,0,0,0
-22.246046,0,31.855249,10.936133
-3.7829719,0,16.233767,20.07226
-34.567898,2.1604571,22.684799,6.2297535
-18.270163,0,18.811136,0
-.52865362,0,19.094902,0
-1.8763633,0,30.048077,11.193194
9.0700941,0,19.817677,29.239765
-19.467447,5.4059167,18.92071,4.4557323
-1.7746749,4.3295665,38.966099,5.3222632
-14.736737,4.6817212,26.529753,21.324993
-18.037661,.86347586,20.291681,5.9477787
-15.314961,0,34.309242,0
-15.601396,0,24.524832,29.976019
-31.446571,0,18.430914,7.7366447
-25.321024,4.8477798,19.391119,0
3.1828103,0,21.802525,3.4307671
-29.703939,.86013365,12.902005,3.0912857
-1.2557769,5.7141771,17.14253,9.3253136
-36.265717,1.5557988,11.40919,3.3539603
.54512644,0,12.432656,28.457598
-29.867868,2.6636655,23.307074,2.3490722
2.4117684,0,42.301186,0
-2.9646544,0,15.923567,45.850529
-6.637979,3.5546708,31.992037,9.2772989
14.487094,6.8572998,13.7146,28.97291
-35.974514,3.9085095,17.197443,3.8137372
1.9793191,3.9172673,31.338139,2.1721187
-6.939939,4.0943336,22.518833,9.2472725
-27.616802,5.4851627,10.970325,0
-25.455309,4.6640701,25.652388,9.3843842
-.051713444,9.8711815,39.484726,11.858176
4.1294961,0,33.15493,7.3227887
8.8815718,0,59.749054,74.404762
-26.936094,1.392525,16.710299,5.0390525
-8.0255022,5.5175457,27.587729,10.237511
-2.217649,0,23.275532,0
4.201529,0,11.782726,11.399909
-21.52947,6.4970927,16.242731,5.4147716
-8.4107027,1.9129969,28.694954,4.9331555
-22.52614,0,21.886028,5.4042368
-18.983477,0,12.499609,11.530036
-1.9502273,0,7.2490034,0
-.81234503,7.9579821,15.915964,20.238817
5.2964578,0,45.942448,65.086006
-34.517231,1.1698369,11.990829,3.2321665
-5.5073714,0,0,0
-12.454415,0,47.256496,31.167212
-15.956395,2.6408219,13.204109,4.0325832
-4.5724196,0,17.151775,8.9329586
-22.77659,4.5390587,20.425764,6.469142
7.8445916,0,20.59202,0
-18.944067,4.3523202,23.937761,2.0044098
-24.558001,0,14.883801,4.1739712
-4.9465804,0,0,13.517167
-14.410554,0,34.579639,0
3.1899667,5.2773232,26.386618,0
2.5433145,14.210601,28.421202,0
-12.141355,4.014452,28.101164,5.3299222
.16447307,0,35.283108,0
-13.910512,0,10.900371,29.498526
-31.581347,1.3142159,13.142159,2.5637081
-15.558713,0,22.500563,7.218132
6.7808328,3.8352749,47.940937,9.3798571
-25.244711,0,19.689468,6.6507049
-30.697935,2.6394277,21.115421,2.0022426
-17.952715,2.1915886,24.107475,3.6461751
1.5615983,0,16.314354,5.6382499
.56708384,0,34.44281,0
-28.794752,0,20.851795,3.9429066
-19.877558,0,20.895002,7.0264192
-23.092314,2.0362036,22.398241,3.3154299
2.4165368,0,0,18.175209
-20.21567,0,5.3236799,0
9.4273787,0,31.476236,91.575089
-19.024099,0,26.529339,10.131712
-4.8253417,2.9947293,29.947292,21.6394
-27.589048,1.2898676,10.318941,4.7698092
8.1631346,7.392622,0,6.3759246
-7.4365249,0,28.614349,9.4268475
-3.7274261,0,9.996501,40.625633
-6.230722,2.3126199,20.81358,5.2438383
-8.9206896,5.9070234,19.690079,3.3507574
-4.6537681,5.461894,18.206314,7.1808128
-25.235968,0,13.248543,0
-1.0543647,0,24.250263,0
-32.441338,0,0,0
-35.043694,0,18.256504,0
-20.666101,0,83.502327,14.518003
-12.683465,0,0,0
-37.992615,0,0,0
-35.876095,25.89332,51.78664,0
-26.085272,0,62.814072,0
-40.024498,4.2508874,4.2508874,4.1061015
-27.895037,0,13.92176,14.184397
-26.201727,0,17.295053,0
-25.561548,0,0,0
-17.833952,0,47.641735,0
-27.17708,0,37.425148,0
-18.024004,0,0,0
-32.820518,0,45.0755,0
-20.609465,0,0,0
-13.790315,0,0,0
-31.938599,0,0,0
-26.757967,0,51.652893,0
-13.274236,0,0,0
-27.131514,0,0,0
-10.248597,33.704079,67.408157,25.4842
-23.239466,0,13.653741,0
-12.813783,0,0,22.737608
-30.297394,0,0,18.621973
-21.838907,0,28.487324,19.493177
-23.880884,0,13.21004,0
-26.191111,0,21.956789,12.722647
-23.29767,0,26.791695,0
-32.705185,26.406126,0,24.437927
-5.80586,0,0,0
-28.309372,0,10.615711,0
-28.453314,0,35.574528,0
-35.707848,9.0801783,9.0801783,0
-29.895069,0,0,0
-33.179188,0,0,0
-27.312876,0,7.2584743,0
-8.4265299,13.664002,6.8320012,0
-19.881784,0,0,0
-8.465066,0,39.745628,0
4.1171975,20.504408,82.017632,28.835064
-33.685204,0,0,0
-27.516111,0,9.4750805,14.269406
-38.580723,0,38.639877,0
-33.023434,0,26.368526,0
-38.391754,0,0,26.00104
-36.944035,0,0,15.812777
-36.769444,7.7315602,7.7315602,0
-40.717133,1.7436488,20.923784,3.1059759
-27.080904,0,50.505051,0
-38.052101,0,5.1891441,0
-12.099973,0,31.903742,0
-40.237564,1.9584035,21.542439,10.133472
-43.466011,2.5367191,17.757032,8.1221571
-42.459175,3.1681662,17.952942,3.2400208
-26.808241,5.2545848,21.018339,4.5142651
-42.611145,2.553561,10.214244,15.653127
-35.887268,1.4887599,16.376358,4.1521344
-27.420422,0,26.746014,6.4176612
-37.872414,0,16.796137,6.9998598
-35.153866,0,3.3671167,5.3078556
-41.798065,0,11.892993,1.158856
-43.895561,.82298428,16.459686,3.1833954
-33.978138,6.6368012,13.273602,0
-40.090809,1.9987408,17.988667,4.31146
-35.540936,3.1230481,9.3691444,5.1599588
-43.536758,2.1313326,23.44466,6.8054991
-38.819019,0,17.508366,3.4125035
-43.27914,0,17.876753,0
-40.322765,0,11.051678,4.5425639
-41.545403,1.1942438,13.136682,5.0952816
-28.570517,0,8.3059931,0
-43.94009,1.0909973,12.682844,3.3508053
-23.867704,0,20.074678,6.579813
-33.895859,0,19.329008,0
-43.20657,1.3426712,13.158177,3.9672644
-43.480465,3.3722262,23.605585,5.8102374
-32.12328,3.5520194,28.416155,0
-32.565121,0,26.341785,0
-43.957279,0,26.560425,5.8788948
-24.450666,0,10.190217,11.853959
-30.280767,0,9.3214016,8.3375025
-23.582533,3.0468297,12.187319,12.790996
-42.266979,1.8886454,15.109163,2.9992201
-25.694651,3.6250272,10.875082,0
-42.793182,2.6809652,6.7024131,9.5721264
-40.983444,5.4064283,24.328928,0
-30.749798,1.7215853,15.494267,11.129661
-43.63023,1.8719405,17.783436,1.7831033
-36.701576,5.7557268,37.412224,0
-36.97345,6.8222132,17.055532,0
-42.432571,3.2401257,22.68088,0
-20.212927,0,10.302375,21.987686
-37.660469,2.6417985,13.208993,4.1020594
-24.460199,0,13.203935,0
-29.201639,7.9063883,7.9063883,0
-40.524197,3.8750677,11.625203,7.8064013
-38.177013,1.3507125,10.8057,0
-26.403315,0,40.81216,0
-43.469223,2.8870862,31.757946,16.625103
-37.436401,0,45.949547,0
-31.144279,0,10.147476,0
-34.840866,0,12.498125,4.58884
-18.736742,0,14.477367,7.0921984
-39.833805,0,17.765671,0
-34.480469,0,17.240389,4.5425639
-34.230053,5.418684,16.25605,5.295208
-43.980892,3.3100526,16.550262,2.533313
-29.151579,4.011714,16.046856,7.7240953
-41.598442,5.205893,19.088274,4.9207754
-38.752537,2.3536611,16.475628,8.5470085
-40.822437,1.4056592,21.084888,2.0802131
-38.603825,0,7.4487896,13.517167
-41.382771,3.8027151,7.6054301,5.3521729
-13.092023,9.7040272,38.816109,0
-42.982265,4.3910685,10.977672,7.8477535
-33.511192,3.6497016,10.949105,3.1158471
-42.615913,5.667007,12.467415,3.9443064
-42.088337,2.9677112,11.870845,5.1695614
-38.48632,0,24.264778,0
6.9171166,0,40.842522,11.896265
-32.124058,21.204411,42.408821,0
-1.2155242,0,29.188559,0
-41.736252,0,17.686594,0
-25.885706,0,13.452613,0
-21.005659,0,27.603975,0
-11.095105,0,8.8035917,8.1779518
-16.02194,0,36.22401,0
-32.913815,1.8901805,20.791986,6.8362045
-24.270773,2.7564914,13.782457,8.4495144
-5.3199439,0,4.115057,29.002319
1.9300675,0,13.001365,0
-38.250145,0,0,0
-38.293232,1.8670824,14.003118,4.2702193
-6.30195,20.580366,0,0
-33.402714,.99317688,16.884007,12.809252
-15.282643,0,0,0
-22.383837,0,45.363819,0
-24.624601,3.8057542,17.125895,8.1619329
-32.42807,0,15.205271,17.730497
-4.9790854,5.5181546,11.036309,0
-22.559328,0,23.485205,0
-32.278034,0,43.020004,0
-35.92466,0,20.260139,3.2814858
-27.602333,4.4927669,31.449366,5.6211352
-25.639536,3.0287428,24.229942,5.9080706
-36.74543,0,0,0
-23.885977,0,42.918453,0
-23.797441,0,25.700335,0
-35.764896,0,0,27.412281
-1.6040854,0,0,0
-9.019803,0,28.071489,12.722647
-26.951403,0,23.674242,10.683761
-17.461267,0,30.693678,25.523226
-3.7053428,0,25.69043,0
-37.823887,0,13.063699,0
-31.944189,0,0,0
-24.079237,0,21.512316,0
-4.306169,0,26.167736,0
-5.702703,8.8886251,41.480251,17.768301
-20.403635,4.541945,13.625834,19.025875
-21.530672,0,36.941265,10.01001
-9.3504267,0,33.129036,0
-20.229361,0,33.619095,25.621317
.40936902,2.7974374,27.974375,5.9694366
.79197931,0,9.2302008,0
-29.827684,0,28.050491,0
-17.355581,0,27.192387,0
-22.025095,0,46.360687,16.518005
-17.505018,0,53.682629,0
-20.418489,0,30.004059,0
-31.013073,0,23.185719,0
-26.936178,0,34.305317,0
-2.7721801,0,10.517459,13.93534
-39.994545,1.256476,24.501284,5.6337233
-20.389265,6.5280542,16.320135,9.0826521
-30.975708,3.2899065,29.609159,0
-23.761713,0,19.247055,0
-24.227301,8.6184607,34.473843,16.733601
-30.650963,2.6604943,15.962966,0
-14.83075,0,22.294415,10.649628
-24.320955,4.2048607,29.434025,6.7340069
-26.814516,2.2493646,20.244282,4.3077455
1.548739,0,21.326509,0
-23.732042,0,26.723677,0
-22.791586,2.4545298,14.727179,0
-17.125986,8.7584848,17.51697,11.816141
-.84472418,3.703155,25.922085,0
-34.465694,0,20.974411,12.042389
-40.574142,6.065753,12.131506,10.857763
-16.462954,0,18.251505,0
-41.039577,1.0516878,17.878693,6.5926533
-13.820142,0,15.772871,9.7125101
-43.450951,2.7689326,16.613596,17.22831
-30.864494,8.8975887,26.692766,0
-32.720387,0,0,0
-38.647552,0,27.886225,0
-42.316612,0,15.088646,0
-42.266342,0,24.880779,0
-39.003719,0,18.48315,13.18044
-41.809086,0,14.436264,0
-43.25423,0,0,0
-43.002354,1.9650998,15.720798,4.3641443
-39.304825,2.3207779,27.849335,0
-39.66391,0,13.630788,12.679092
-42.701378,2.5689771,8.9914198,2.3991172
-34.240284,0,20.327682,0
-39.746048,1.9079357,23.531208,5.3772116
-43.369411,0,16.675005,0
-40.884525,0,19.621035,0
-43.849613,0,26.490067,0
-42.049404,2.0802131,20.80213,0
-39.99831,0,19.648296,18.294914
-42.561283,17.934002,0,0
-36.397648,2.2435107,22.435106,0
-39.347404,1.7485574,27.976919,5.9747863
-35.677082,7.852499,26.698496,8.0476418
-29.6539,0,21.920744,11.542013
-38.315228,.89271367,21.425129,5.0125313
-35.893948,0,18.728823,11.2328
-43.507519,.80532157,11.274502,9.2673502
-33.572777,1.9837859,15.870287,9.2136173
-37.551609,4.9225922,7.3838882,0
-37.531906,0,14.78594,4.8534265
-34.987507,2.8859196,20.201437,4.245203
-32.243561,1.374854,8.2491236,4.1397581
-39.026821,3.2029724,9.6089172,4.7027841
-38.129608,0,15.072563,6.8601222
-37.86533,1.2761776,25.523552,6.3767376
-43.26894,.5607487,11.775723,6.3921251
-42.964268,3.2338912,14.956747,4.8793578
-25.892359,3.0212851,20.393673,6.6869183
-35.882565,0,0,0
-37.708408,4.1528668,16.611467,9.3611927
-22.644953,8.5389805,51.233883,0
-29.577911,0,22.954865,0
-25.746592,0,28.31658,13.078734
-32.970673,1.3968626,12.571764,0
-32.572674,5.1423135,17.998096,7.4008288
-28.933416,0,12.099946,0
-38.919102,1.7946663,11.964441,6.6186814
-43.634182,3.3060803,17.191618,5.271111
-43.344883,0,14.572657,8.3395882
-35.955013,1.5980184,15.181175,6.3338513
-40.098877,3.020175,27.181572,7.6918344
-41.676689,4.5007539,18.003016,11.994722
-43.828754,3.9522958,13.833035,3.7147102
-35.107338,0,14.65452,7.3019352
-39.049828,2.0370748,22.407822,9.4268475
-40.525768,0,0,11.598237
-33.631847,2.5274544,11.373545,5.2977324
-34.583786,0,13.031863,5.9865899
-40.457005,2.4372122,19.054569,6.2448959
-37.061729,0,8.5748587,0
-31.58477,0,36.188179,28.20079
-35.174332,1.6736681,16.736681,3.3831789
-34.768517,3.5942779,28.754223,12.674272
-26.450377,0,15.038273,6.3832502
-31.841566,0,43.535046,0
-36.002338,2.9816923,14.908462,4.8576703
-36.90926,2.7508047,38.511265,0
-38.707253,0,8.0886517,7.9706678
-40.685154,3.6447797,21.868679,9.850276
-40.947205,1.1785573,16.499804,5.4930396
-34.6838,0,10.580518,13.066772
-42.230713,.64308888,10.932511,6.436604
-29.280592,0,11.881188,9.8911972
-34.441875,0,5.7976894,6.6755676
-42.408634,1.1575682,11.807196,5.2674899
-14.812089,0,24.677952,0
-24.731062,4.177022,24.017878,12.891167
6.8891015,0,9.4232941,11.044842
-24.013067,6.2477684,27.66869,0
3.873858,0,18.234865,15.979547
-5.9973083,0,30,14.411299
-9.9993982,5.6360254,20.665426,10.044194
-4.1495299,1.0350145,24.840349,9.2558308
11.41978,9.3344536,28.003361,0
-18.96155,4.6873536,22.584522,6.3100243
-15.23462,0,23.056822,16.307894
-12.445195,3.465724,27.725792,9.0334234
-2.4779372,5.5643659,38.950562,16.091398
11.887393,0,22.071808,3.886816
2.8536668,3.3684778,33.684776,9.4108791
-5.7993293,1.6611296,21.594685,11.798574
2.2911592,0,27.626854,7.6610742
-3.9206443,9.2332687,18.466539,0
3.7453065,12.373175,30.932938,7.8284016
3.5270028,0,59.928085,18.450184
-7.5738387,.9672209,28.049406,8.996851
-1.6334739,2.4124289,31.361574,9.8096924
-29.499062,2.0690398,14.483278,7.9564853
-23.057325,3.9878769,15.951508,7.0382881
5.2065606,5.5154157,5.5154157,7.3003359
-7.3957839,2.3294818,23.294819,5.8099003
7.3629327,0,45.004501,0
-8.8682108,0,33.742935,18.642803
-21.412523,4.1311216,16.524487,13.938253
-19.283392,2.2384384,20.145947,6.2433662
14.121486,5.3558993,21.423597,10.323113
-25.800974,2.3732677,18.986139,14.054813
2.33108,13.253811,13.253811,29.291155
5.2899499,6.0685134,36.411079,7.5244546
4.6313882,0,12.427764,13.854253
-12.479157,0,34.00975,22.416498
-18.983583,2.3809524,14.285714,24.727993
3.2024713,7.8331022,26.110342,10.957704
-29.430002,0,21.577122,0
-21.658583,2.8909531,23.127626,4.8782868
-6.3206534,6.9681554,41.808933,19.245573
-22.998453,2.8547935,20.554516,8.6911173
-6.6600013,2.287178,24.015369,13.735792
-19.807871,3.6608582,14.643433,5.0597043
13.260814,2.4800973,29.761168,11.153868
-20.215044,1.0642147,17.027435,10.590977
-9.3983583,0,31.007751,0
-32.952568,6.3649673,19.094902,12.965124
-16.896368,0,82.872925,0
-12.816495,0,34.077354,0
-27.63961,0,12.578616,0
-34.418747,0,19.071232,4.3733053
-32.243977,0,0,0
2.0720925,0,168.70518,0
-39.726265,0,13.91014,0
-28.885201,0,0,0
-12.852574,0,30.835646,11.574074
-16.474894,0,74.312607,22.311468
-30.993797,0,0,0
-32.123127,0,22.266756,0
-7.139894,0,31.842064,21.450022
-33.211006,22.197557,22.197557,30.193237
-33.840996,0,20.252481,8.7673159
-16.770388,0,0,0
-23.616804,0,42.44482,0
-14.685327,0,0,0
-15.172093,0,25.654182,27.412281
-20.0516,0,0,24.437927
-40.461449,0,0,0
-14.540334,0,34.458992,0
-20.410276,0,23.679848,0
-22.579584,0,0,0
-33.354733,0,0,0
-14.652799,0,88.436874,0
-20.612074,0,45.034901,0
-6.6174178,0,0,0
-36.842529,0,0,0
-43.671524,0,46.314163,0
-13.77279,13.328002,0,0
-18.957811,0,52.742615,0
-32.783306,0,75.28231,0
-12.756261,0,0,0
-20.056166,0,0,0
-24.668962,0,20.060181,0
-31.133591,0,0,0
-42.817524,0,36.686478,0
-23.16728,0,8.5346079,0
-22.823267,0,75.604836,0
-18.949686,0,17.421602,0
-14.921292,0,61.747452,0
-20.925714,0,0,0
-34.107071,0,33.91637,13.04121
-4.9579177,0,82.884377,0
-13.333032,0,0,0
-42.382153,1.0835645,17.337032,3.250447
-24.264627,0,33.607796,35.087719
-42.922089,0,28.892456,0
-29.546675,0,26.378263,23.809525
-30.545456,0,28.490028,0
-13.26994,0,46.412327,0
-26.670927,0,39.308178,0
4.2845521,6.2869358,56.58242,20.525452
-17.845224,12.987013,51.948051,54.37738
-43.479416,0,38.986355,61.387356
-25.298254,0,108.87316,0
6.0493493,0,38.654812,0
-30.306301,0,43.975372,0
-19.119989,14.522219,14.522219,0
-30.9361,0,40.461258,0
-34.375175,0,46.670815,16.852039
-30.491127,0,26.270853,0
-20.106443,0,36.049026,0
-31.676888,3.746511,20.60581,4.7167587
-20.68302,4.2753315,25.651987,7.4205995
-17.862089,0,8.549201,17.433752
8.487361,0,0,0
-26.801157,1.65898,23.225721,0
-21.972006,1.7016352,18.717987,0
.000013848877,0,13.006438,0
-13.623639,0,24.216007,20.729685
-9.348588,0,13.337482,0
-18.421888,0,7.3471785,15.96424
-21.006853,5.2015605,15.604681,35.014004
-6.7116294,0,0,19.091257
7.3169122,0,9.6974401,8.4602365
7.1478829,0,67.62468,0
-.95649862,3.904115,7.8082299,13.031013
-24.302179,0,15.538084,5.3061657
-1.9890342,0,8.2542305,10.979359
4.7775636,4.1035743,12.310722,0
-33.291504,1.3962464,17.313454,7.8017855
-5.5317321,0,24.289532,20.911753
-5.0428023,0,9.1844234,16.700068
-16.431238,0,15.155534,27.609056
-7.4289832,0,6.8212824,5.5481582
17.797434,8.0791759,24.237528,4.7214355
13.653087,0,21.423981,10.475592
-16.92618,3.6888118,33.199306,5.8153057
-10.445661,2.4389648,19.511719,11.248594
-8.3869066,0,20.433184,7.9668579
-3.7064872,6.6979237,20.093771,0
-15.437989,4.4334102,0,0
6.4115319,0,37.999695,25.100401
-23.947592,0,11.187184,15.475085
-30.911291,.4263047,18.757406,1.3165864
12.705035,0,0,20.678246
8.0921659,0,37.343044,14.934289
.16779186,5.5580258,22.232103,8.9461441
-10.607144,0,7.7565479,5.4466233
9.3011427,10.098969,15.148455,15.842839
-3.8981681,5.7636886,40.345821,0
-16.095499,0,23.894863,8.3794203
-10.807023,0,16.33053,13.947001
.31040433,0,17.346054,0
-14.871102,0,36.234509,0
9.4895811,0,13.672409,37.750095
-18.778582,0,12.129053,0
3.5304017,8.4595213,8.4595213,0
-29.770178,.42008686,13.862866,7.4011278
7.5727563,13.93534,41.806019,0
8.3876448,0,37.78754,20.911753
-16.524595,0,17.143837,5.7058086
-4.1479774,0,11.619801,0
-13.287751,4.7746372,28.647823,7.1377587
-23.213041,4.421062,17.684248,0
-15.102101,5.5673089,27.836544,0
-.60903692,0,27.50729,9.7012033
-2.9729972,0,24.865313,0
-14.177743,0,12.789359,0
-10.712693,0,27.138269,6.788866
-16.628237,0,32.100666,0
-21.708712,0,12.205542,7.669888
6.1810403,0,0,0
-3.7684493,3.9655788,11.896736,20.366598
-22.773973,0,19.443323,2.9981411
-16.024641,0,0,0
6.6660333,0,6.874742,10.780509
-16.942743,0,24.916351,0
4.8951669,0,20.27301,0
-1.0936637,0,41.152264,0
2.771193,0,0,0
-17.391886,0,16.286646,0
-9.4066782,0,9.0546904,0
-7.1737418,0,18.901806,10.058338
-23.462881,0,15.051929,3.6734993
-16.283064,0,6.2414179,0
-22.693781,0,13.344997,6.198091
10.204585,0,38.421429,8.9798851
-7.4314971,0,52.246605,0
-9.2215166,3.0413625,21.289537,6.4850845
-26.221144,2.6185894,18.475603,5.5760007
-12.099477,8.410429,16.820858,15.547264
-3.0626311,0,15.620119,0
-29.906448,0,11.546296,5.4377379
-18.262285,1.2699542,7.6197248,4.3698654
-.69701147,0,25.547678,32.335552
-9.683835,0,22.386389,32.808399
-21.509169,0,7.4008288,11.052166
-3.84168,0,0,0
4.4568429,0,0,42.735043
-12.592977,0,25.790289,14.046917
-23.528967,0,11.570559,5.4680667
-1.2866416,0,16.539862,12.790996
-13.673223,0,26.196297,26.343519
-4.594789,0,6.2355804,0
-18.316973,3.9010689,11.703207,6.1387353
-20.112642,8.4160919,16.832184,6.2328596
-12.869321,7.1517968,14.303594,6.0277276
-24.234118,6.833168,23.916088,0
-23.317053,0,0,0
-39.237129,0,54.774513,0
-42.687012,0,68.775787,0
-4.7708945,8.3015108,24.904533,7.4008288
-12.403157,7.7243938,92.692726,0
-26.724974,0,12.963443,0
-19.438185,0,24.050024,0
-3.555078,0,60.627495,9.9088383
-30.424252,30.275507,0,0
-12.749948,4.0950041,20.475021,5.7890472
-25.495211,4.4553685,20.049158,7.2995367
-24.436506,2.2201314,13.426508,5.7940063
-20.990595,0,30.65604,0
-31.898401,0,0,0
-17.816835,0,60.357315,0
-20.351164,0,18.178789,5.3316274
-36.397873,2.0738571,23.503712,0
-19.643137,1.6574677,28.17695,7.4738417
-14.239499,0,0,25.290844
-22.644587,0,88.534752,0
-6.1258407,0,11.936023,0
-22.614553,0,16.077171,17.406441
-5.8364654,0,30.407459,0
-25.656939,0,0,18.684605
-5.007833,0,15.331937,9.1424389
-25.025171,0,20.915033,7.1592212
-26.423071,0,79.501785,0
-.16169499,1.2835763,13.69148,12.567945
-11.142453,0,0,0
-40.879574,0,0,0
-13.6293,4.1077886,12.323365,13.616558
-25.923655,0,23.393637,13.333333
-27.579514,12.168411,42.589439,0
-9.4451761,0,27.515993,11.494253
-25.686495,0,0,0
-35.173981,0,14.947683,0
-28.00444,0,39.619652,0
-38.330971,0,0,0
-19.234198,0,27.487631,16.567263
-25.610262,1.4793228,16.272551,4.3871193
-20.537561,0,0,28.344671
-17.348345,0,21.241945,7.7483339
-27.078344,0,18.023863,0
-17.177343,0,33.145508,41.356491
-19.262987,0,44.863167,0
-29.396315,0,18.410273,0
-21.90254,0,15.950053,0
-11.338384,0,0,0
-32.991825,0,0,0
-20.046114,11.55268,0,13.408421
-18.418631,0,22.650057,0
-33.413887,0,0,24.764734
-40.395294,2.5080442,17.630075,6.4060063
-24.207891,0,17.889088,7.3616018
-23.661146,0,34.36869,19.864918
-6.2541404,0,0,0
-33.057781,3.477263,18.25563,4.3301291
-7.9126639,0,20.81743,7.7375426
-16.957022,0,0,0
9.2094374,0,16.151175,11.712345
-24.896597,0,0,43.744534
-2.8585601,0,31.533306,0
-20.174746,0,24.042315,0
-41.511192,2.8237154,31.060869,5.5788007
-22.300005,0,0,0
-19.850668,3.8109031,30.487225,3.886816
-29.693434,2.001385,13.609418,7.1178551
-23.440519,0,0,0
-1.7866683,7.6775432,30.710173,15.248551
-11.270425,0,17.663683,9.1675835
-6.6984,0,25.503698,9.5565748
-24.960985,0,20.751194,0
-28.585823,0,20.13693,0
-18.488192,0,0,60.386475
-14.417932,.81925577,18.023628,3.2795486
-13.067273,0,20.251114,0
-2.4017882,0,17.77146,0
3.1364007,6.2111802,12.42236,12.990387
-36.220924,0,21.335609,0
-33.150047,2.9606647,20.132519,4.0794683
-33.610893,0,0,0
-24.99679,0,0,0
-42.46093,0,0,0
-7.3296523,0,68.618484,28.587765
-4.1658149,13.419216,13.419216,17.646021
-28.739977,2.8935184,28.935184,0
-28.573627,0,20.866064,8.8806
3.1027131,0,17.663164,24.838549
-16.593134,4.8837662,14.651299,10.498688
